8.748547842491277, 9.652475536975444
7.748437234499504, 9.662926173197993
6.748321661378356, 9.673163720758119
5.748265585757494, 9.682856384517402
4.748455835611299, 9.692519155203476
3.7490763903478452, 9.697945588184487
2.750346453934005, 9.703356984737905
1.7518928003335, 9.708299536241888
0.7531138269948973, 9.709499935030234
-0.2463786071160407, 9.710676125936992
-1.2463008984439563, 9.71183434414241
-2.246187234802246, 9.710534401245116
-3.2455006234285464, 9.705153117803352
-4.24480181666956, 9.695901057898332
-5.2437680528450015, 9.686650376214981
-6.2411442138298385, 9.677384321161616
-7.236160526733398, 9.668110955200195
-8.228382773880957, 9.643637988610267
-9.219656130981445, 9.619025664367674
-10.214725169938058, 9.593456027358211
-11.212527812500387, 9.566981660169152
-12.212006512005924, 9.5370649178046
-13.212355629476258, 9.505494161958786
-14.21271724374293, 9.4737367412797
-15.21458012239607, 9.441854294987861
-16.216426190119982, 9.404527859510184
-17.217948059067034, 9.3627798665837
-18.217967664438437, 9.32108930793015
-19.2155161545372, 9.279387390937806
-20.21025970527649, 9.237504854125977
-21.200849617691038, 9.195754295730591
-22.179224887423885, 9.150649322392338
-23.13836012032032, 9.10643116945029
-24.069953694205882, 9.030362135172597
-24.97779757271668, 8.956230761266125
-25.86728912503302, 8.883597863994837
-26.74814030421839, 8.811670488582475
-27.645210090007783, 8.639553679847717
-28.294658604988268, 7.978843850620072
-28.94690048254291, 7.3152498047377685
-29.60891005063357, 6.641701035934079
-30.24253306358352, 5.997033544549154
-30.91099351890087, 5.316899276661873
-31.581257227020263, 4.634556594486237
-32.26307009907892, 3.940050038230051
-32.94875969126225, 3.241565536046028
-33.642751001138365, 2.5345733279830474
-34.34133724632263, 1.8227961777496338
-35.03494112687111, 1.115942594051361
-35.716488465714285, 0.42136870928490544
-36.36955906060159, -0.24423738460540778
-37.01082764089584, -0.8980176198387146
-37.624034367465974, -1.5473061676979065
-38.25142108669174, -2.2117784906893996
-38.93299227194986, -2.944978981519087
-38.793508098869324, -3.838901978683472
-38.62343469970703, -4.674001800384522
-38.45813922061925, -5.485640382795355
-38.292908453521726, -6.294135272979736
-37.982421875, -7.097185468749999
-37.19326716496939, -7.480068705453835
-36.415558927307885, -7.856800906592073
-35.5987122625351, -8.231256515312195
-34.71302879334595, -8.458100817592932
-33.805981064705406, -8.674512456730753
-32.87314000005377, -8.819540000203814
-31.93217263549805, -8.96431811767578
-30.9810821156615, -9.107651159603378
-30.021796428527065, -9.25191646119467
-29.04945527869351, -9.353297109964002
-28.065746081321688, -9.383306283996253
-27.076071276018677, -9.413495322058722
-26.084008081665015, -9.443736834716397
-25.09064274673462, -9.473848869171142
-24.096718121651556, -9.503552248043702
-23.105853383267522, -9.533131513691544
-22.12097822515524, -9.562531929795703
-21.144323872604367, -9.591671275939941
-20.181218017959598, -9.61994954208374
-19.23927567529953, -9.644456343404022
-18.33495153665863, -9.660165319465637
-17.499439296875, -9.60874984375
-16.649457042121885, -9.545296945533753
-15.910882465149081, -9.336113812172506
-15.218870717801453, -9.120269131757617
-14.242410938100143, -8.815304609148185
-12.594081345995962, -8.246617668734192
-13.456353394399379, -7.165442421650183
-14.16044000635445, -6.374032083975524
-14.776554142902588, -5.731907749967851
-15.305939999999858, -5.1812599999998925
-16.064320482831345, -4.897387657087949
-16.82194689757824, -4.6137975693225854
-17.596058454770148, -4.324013304535765
-18.423778561553956, -4.014160943031311
-19.216278864980588, -3.7169367037227885
-19.90901021264099, -3.4568910448594643
-20.475870078934935, -3.244095901585846
-21.00622212844849, -3.0449634174346922
-21.677060496964764, -2.7928042593977396
-22.7575993695675, -2.384083748811074
-22.76053066898346, -1.6885146932506563
-22.10478228328403, -1.1241595153099768
-21.479851748046872, -0.5863270703125001
-20.692490095684526, -0.045999963307380716
-19.876710938268143, 0.3466245964619728
-19.107823636705874, 0.7166804176139832
-18.306250916363002, 1.1024672956871984
-17.48692164848307, 1.4968001563983704
-16.650830066046716, 1.8992001418590545
-15.793753984375, 2.296438984375
-14.844330057033188, 2.4403702129078892
-13.886135896849632, 2.447866638875008
-12.92605734603498, 2.4553777249768376
-11.97821613389846, 2.462793050564937
-11.054841325821243, 2.4700169415369255
-10.153279962551867, 2.477070153621839
-9.261700869140626, 2.483304450683594
-8.367017025302372, 2.4490400721153835
-7.412029991134499, 2.3941600125407194
-6.6553553193627, 1.8156528922247936
-5.924511314020843, 1.25689433470848
-5.159150933451812, 0.6717473469614331
-4.3709275960379745, 0.0691207809226354
-3.578401927511841, -0.5367946370361747
-2.7904658360958097, -1.139200726852417
-2.0172436047835163, -1.7303511667919367
-1.2551727830028536, -2.312973622236252
-0.4934227048498392, -2.878655886003375
0.2631718360456353, -3.4405075157969254
1.0156572502641512, -3.9967401324639713
1.8111580429926701, -4.508238263880261
2.704180353506246, -4.779166971290152
3.592894905872345, -5.044673407459259
4.4860351232387305, -5.301017414671992
5.400236862487793, -5.467354144439698
6.324113476562499, -5.3942940625
7.248858737480346, -5.288700514530649
8.149230000072341, -5.019920000409833
9.053817844679354, -4.728832836126089
9.967412203703196, -4.4348594634952185
10.886275301204995, -4.139217249079915
11.81720728760899, -3.839832869868115
12.757403814438167, -3.5375042518872206
13.703946164764906, -3.233135878591809
14.65488322943881, -2.9273543778932756
15.608658256225587, -2.62129541015625
16.564018642009607, -2.314790785895847
17.52047240875299, -2.008025487366981
18.47760005696856, -1.7012954725243035
19.433394094032348, -1.3949928850835562
20.38539836508013, -1.0906815850056482
21.330413849886344, -0.7886191640049632
22.260571947936256, -0.4913164520371183
23.167939389648435, -0.2013503063964842
24.046233477342575, 0.07902997670188548
24.934121752410512, 0.30608367303154893
25.801982391357424, 0.5270214617919919
26.675797970831393, 0.7482451800441743
27.49604820793152, 0.6292385884857178
28.341193047975302, 0.49849290086269377
29.35268277935505, 0.34199934312343594
30.11501875, -0.1641475
29.81288566411107, -1.1396811913978335
29.51128, -1.93044
29.075098337639602, -2.550979396681997
28.61563747419536, -3.2046372115352746
28.107510130290407, -3.927530997705078
27.570061771678326, -4.69213874603629
27.055749697828293, -5.423831411218643
26.560508436219095, -6.1283927815484995
26.09396994312406, -6.792119986367227
25.735488648681642, -7.459177916259765
25.332563066406248, -8.209691123046875
25.076290156250003, -9.012648828125
24.782398126220702, -10.029265338134765
25.49473618842125, -10.597572023124695
26.198054993724824, -11.073738351984025
27.0203713867592, -11.253125292916579
27.821555819396973, -11.363997276611327
28.630817541446856, -11.475602737407236
29.47651198232989, -11.533599624542928
30.324133911448858, -11.591692649203212
31.176899111221918, -11.596535574676842
32.02485874969143, -11.60129106687976
32.88872953187576, -11.60323896754958
33.6233625, -11.14461328125
34.31097567764246, -10.594397377862085
35.0232430086124, -10.024453584542872
35.75240804849416, -9.434273919242994
36.48872727571897, -8.838302382688562
37.18506003544073, -8.27469009926522
37.940319714657214, -7.663381984609849
38.69904589002323, -7.049255033046824
39.427859850820006, -6.45933873418369
40.15272609117404, -5.872616211753072
40.80094144493103, -5.347930966300964
41.42215756689072, -4.8254705488967895
41.95947190403465, -4.069028247922919
41.93591640549172, -3.134658447113559
41.912654531252706, -2.218727187500514
41.887631018379835, -1.2975746514971276
41.86181573584127, -0.375030058593601
41.8351282333374, 0.5491211637115478
41.80846686660836, 1.4723663294505873
41.665733587799075, 2.3830244192504884
41.35670588270182, 3.241774357740692
40.975816288949225, 4.063478011098487
40.5998034388557, 4.874522577300509
40.18817700378418, 5.662124235076904
39.77225291914845, 6.45757447475955
39.113254761222386, 7.058811347858862
38.30624022771532, 7.463690389001123
37.50303359376464, 7.8666577452241855
36.687875725135804, 8.268613773880004
35.785610930171565, 8.456854176162706
34.8623858647836, 8.550924643662759
33.92952539268493, 8.645970861015263
32.98627528444379, 8.742074053690022
32.031807932002884, 8.839315578519995
31.06890773771051, 8.890893365103544
30.091147625312804, 8.941585476036071
29.102013401924967, 8.992848522876798
28.104805974949596, 9.044271307330728
27.102598398710175, 9.09574030763912
26.09928520562879, 9.146755745125128
25.097737949316457, 9.197670816126532
24.098843947513092, 9.245926533171357
23.099448223422282, 9.285146264112182
22.101967148104904, 9.32429078799665
21.104672807769774, 9.363234804916381
20.107665942382813, 9.396916257324218
19.10933766286373, 9.430488401794433
18.11053533882141, 9.464002258834839
17.111653934882433, 9.49645721360907
16.112561286194623, 9.527493291793391
15.112848201292454, 9.55112242116203
14.112988131747166, 9.569874481289471
13.113161557674408, 9.588162051038742
12.113312164746691, 9.60579458449645
11.1134369921875, 9.62288974609375
10.113413666992187, 9.635916328124999
